unit,unit_name,lesson,scene_idx,scene_id,scene_title,opener_jp,opener_zh,speaker,abc_guide,a_jp,a_zh,a_note,b_jp,b_zh,b_note,c_jp,c_zh,c_note
6,第6单元,21,19,l21_dlg_19,歌舞伎,ところで、お土産に何を買いましょうか。,对了，特产买什么好呢？,李,「歌舞伎」· たことがある · 经历 · 李应答。A＝课文「私が選びましょうか。」；B＝同场景口语/缩短；C＝更礼貌或郑重。,私が選びましょうか。,我来选好吗？,A 标准答（李）：「歌舞伎」· たことがある · 经历；与教材会話一致.,ええ、私が選びましょうか。,我来选好吗？,B 同场景变体：节奏快、信息略减（李，可沟通）.,私が選びましょうかね。,我来选好吗？,C 语气更软：句末「ね」等，缓和确认时用（李，非错答）.
6,第6单元,21,20,l21_dlg_20,歌舞伎,私が選びましょうか。,我来选好吗？,小野,「歌舞伎」· たことがある · 经历 · 小野应答。A＝课文「ありがとうございます。お願いします。」；B＝同场景口语/缩短；C＝更礼貌或郑重。,ありがとうございます。お願いします。,谢谢。拜托了。,A 标准答（小野）：「歌舞伎」· たことがある · 经历；与教材会話一致.,お願いします。,拜托了。,B 更短：省略前半或应答词，同事间接上文时用（小野，可沟通）.,ありがとうございます。お願いします。心より感謝いたします。,谢谢。拜托了。,C 更礼貌：对上级/客户或正式场合可选（小野，非错答）.
6,第6单元,22,1,l22_dlg_1,友達,李さん、今週の土曜日、何か予定ある？,小李，这周六有安排吗？,李,「友達」· 思う · 引用・传闻 · 李应答。A＝课文「ううん、特にないよ。どうしたの？」；B＝同场景口语/缩短；C＝更礼貌或郑重。,ううん、特にないよ。どうしたの？,嗯，没什么。怎么了？,A 标准答（李）：「友達」· 思う · 引用・传闻；与教材会話一致.,どうしたの？,怎么了？,B 更短：省略前半或应答词，同事间接上文时用（李，可沟通）.,ううん、特にないよ。どうしたのでしょうか。,嗯，没什么。怎么了？,C 更礼貌：对上级/客户或正式场合可选（李，非错答）.
6,第6单元,22,2,l22_dlg_2,友達,ううん、特にないよ。どうしたの？,嗯，没什么。怎么了？,森,「友達」· 思う · 引用・传闻 · 森应答。A＝课文「うちで送別会をするんだけど、来ない？」；B＝同场景口语/缩短；C＝更礼貌或郑重。,うちで送別会をするんだけど、来ない？,家里要开欢送会，来吗？,A 标准答（森）：「友達」· 思う · 引用・传闻；与教材会話一致.,来ない？,家里要开欢送会，来吗？,B 更短：省略前半或应答词，同事间接上文时用（森，可沟通）.,うちで送別会をするんだけど、来ないでしょうか。,家里要开欢送会，来吗？,C 更礼貌：对上级/客户或正式场合可选（森，非错答）.
6,第6单元,22,3,l22_dlg_3,友達,うちで送別会をするんだけど、来ない？,家里要开欢送会，来吗？,李,「友達」· 思う · 引用・传闻 · 李应答。A＝课文「送別会？誰の？」；B＝同场景口语/缩短；C＝更礼貌或郑重。,送別会？誰の？,欢送会？谁的？,A 标准答（李）：「友達」· 思う · 引用・传闻；与教材会話一致.,誰の？,谁的？,B 更短：省略前半或应答词，同事间接上文时用（李，可沟通）.,送別会？誰のでしょうか。,欢送会？谁的？,C 更礼貌：对上级/客户或正式场合可选（李，非错答）.
6,第6单元,22,4,l22_dlg_4,友達,送別会？誰の？,欢送会？谁的？,森,「友達」· 思う · 引用・传闻 · 森应答。A＝课文「田中さんが来月、海外に転勤するんだ。」；B＝同场景口语/缩短；C＝更礼貌或郑重。,田中さんが来月、海外に転勤するんだ。,田中下个月要调到国外了。,A 标准答（森）：「友達」· 思う · 引用・传闻；与教材会話一致.,ええ、田中さんが来月、海外に転勤するんだ。,田中下个月要调到国外了。,B 同场景变体：节奏快、信息略减（森，可沟通）.,田中さんが来月、海外に転勤するんだね。,田中下个月要调到国外了。,C 语气更软：句末「ね」等，缓和确认时用（森，非错答）.
6,第6单元,22,5,l22_dlg_5,友達,田中さんが来月、海外に転勤するんだ。,田中下个月要调到国外了。,李,「友達」· 思う · 引用・传闻 · 李应答。A＝课文「そうなんだ。行く行く！何時から？」；B＝同场景口语/缩短；C＝更礼貌或郑重。,そうなんだ。行く行く！何時から？,这样啊。去去！几点开始？,A 标准答（李）：「友達」· 思う · 引用・传闻；与教材会話一致.,行く行く！何時から？,几点开始？,B 更短：省略前半或应答词，同事间接上文时用（李，可沟通）.,そうなんだ。行く行く！何時からでしょうか。,这样啊。去去！几点开始？,C 更礼貌：对上级/客户或正式场合可选（李，非错答）.
6,第6单元,22,6,l22_dlg_6,友達,そうなんだ。行く行く！何時から？,这样啊。去去！几点开始？,森,「友達」· 思う · 引用・传闻 · 森应答。A＝课文「まだ決めてないんだ。みんなの都合を聞…」；B＝同场景口语/缩短；C＝更礼貌或郑重。,まだ決めてないんだ。みんなの都合を聞いてから決めるよ。,还没定。问问大家的时间再定。,A 标准答（森）：「友達」· 思う · 引用・传闻；与教材会話一致.,みんなの都合を聞いてから決めるよ。,问问大家的时间再定。,B 更短：省略前半或应答词，同事间接上文时用（森，可沟通）.,まだ決めてないんだ。みんなの都合を聞いてから決めるます。,还没定。问问大家的时间再定。,C 语气更软：句末「ね」等，缓和确认时用（森，非错答）.
6,第6单元,22,7,l22_dlg_7,友達,まだ決めてないんだ。みんなの都合を聞いてから決めるよ。,还没定。问问大家的时间再定。,李,「友達」· 思う · 引用・传闻 · 李应答。A＝课文「わかった。何か持っていったほうがいい…」；B＝同场景口语/缩短；C＝更礼貌或郑重。,わかった。何か持っていったほうがいい？,知道了。要带点什么吗？,A 标准答（李）：「友達」· 思う · 引用・传闻；与教材会話一致.,何か持っていったほうがいい？,要带点什么吗？,B 更短：省略前半或应答词，同事间接上文时用（李，可沟通）.,わかった。何か持っていったほうがいいでしょうか。,知道了。要带点什么吗？,C 更礼貌：对上级/客户或正式场合可选（李，非错答）.
6,第6单元,22,8,l22_dlg_8,友達,わかった。何か持っていったほうがいい？,知道了。要带点什么吗？,森,「友達」· 思う · 引用・传闻 · 森应答。A＝课文「いや、大丈夫。飲み物と食べ物はこっち…」；B＝同场景口语/缩短；C＝更礼貌或郑重。,いや、大丈夫。飲み物と食べ物はこっちで用意するから。,没事，不用。吃的喝的这边准备。,A 标准答（森）：「友達」· 思う · 引用・传闻；与教材会話一致.,飲み物と食べ物はこっちで用意するから。,吃的喝的这边准备。,B 更短：省略前半或应答词，同事间接上文时用（森，可沟通）.,いや、大丈夫。飲み物と食べ物はこっちで用意するからね。,没事，不用。吃的喝的这边准备。,C 语气更软：句末「ね」等，缓和确认时用（森，非错答）.
